Metascore,BoxOffice,Website,imdbRating,imdbVotes,Runtime,Language,Rated,Production,Released,imdbID,Plot,Director,Title,Actors,Response,Type,Awards,DVD,Year,Poster,Country,Genre,Writer
N/A,N/A,N/A,7.7,367,7 min,English,APPROVED,N/A,21 May 1955,tt0048390,"Tom sells Jerry to a local pet story that's buying white mice. Yes, Jerry's brown, but a little paint fixes that. The lady of the house finds the money Tom got and uses it to buy a cute ...","Joseph Barbera, William Hanna",Mouse for Sale,"Daws Butler, June Foray",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMDdiYWQ2MGEtZWU3Zi00YWY5LWFlZTUtNDZmZmJlODZiNDVjXkEyXkFqcGdeQXVyNjMxODMyODU@._V1_SX300.jpg,USA,"Family, Animation, Short",N/A
N/A,N/A,N/A,6.7,75,87 min,German,Not Rated,N/A,20 Dec 1955,tt0048391,Explores the mental state of Mozart during production of his final opera "Die Zauberflöte".,Karl Hartl,The Life and Loves of Mozart,"Oskar Werner, Johanna Matz, Gertrud Kückelmann, Nadja Tiller",True,movie,1 nomination.,N/A,1955,https://m.media-amazon.com/images/M/MV5BYTM0ZmM3ZWQtMTg4ZC00OTc3LTk1N2ItMTcyYjEzYzcyNjZhXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,Austria,"Biography, Drama, Music","Karl Hartl (screenplay), Karl Hartl (story), Egon Komorzynski (story), Franz Tassié"
N/A,N/A,N/A,7.2,330,157 min,Hindi,NOT RATED,N/A,N/A,tt0048392,"A young, naive heiress, in custody of a martinet and flamingly feminist aunt is forced into a 'marriage of convenience' with an unemployed cartoonist in an attempt to save her millions - a ...",Guru Dutt,Mr. & Mrs. '55,"Madhubala, Guru Dutt, Lalita Pawar, Johnny Walker",True,movie,N/A,30 Aug 2005,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BYzFjNDgwNDYtM2RkMy00NzhkLTlkZjYtNzdmOTJkNzhhOGJkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,India,"Comedy, Musical, Romance",Abrar Alvi (dialogues)
N/A,N/A,N/A,7.3,"6,959",93 min,"English, German, French, Polish",Not Rated,Warner Bros. Pictures,02 Oct 1962,tt0048393,"An American adventurer investigates the past of the mysterious tycoon Gregory Arkadin, placing himself in grave danger.",Orson Welles,Confidential Report,"Orson Welles, Michael Redgrave, Patricia Medina, Akim Tamiroff",True,movie,N/A,18 Apr 2006,1955,https://m.media-amazon.com/images/M/MV5BMDIwOTc1OTctZTNjMy00NDcwLWI4YjQtMmRkYmE3MmY3ZmE3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"France, Spain, Switzerland","Crime, Drama, Film-Noir, Mystery, Thriller","Orson Welles (story), Orson Welles (screenplay)"
N/A,N/A,N/A,7.8,"2,433",88 min,Spanish,NOT RATED,Criterion Collection,09 Sep 1955,tt0048394,A couple having an affair strike a bicyclist with their car and do not offer aid out of fear of their relationship being exposed.,Juan Antonio Bardem,Death of a Cyclist,"Lucia Bosé, Alberto Closas, Bruna Corrà, Carlos Casaravilla",True,movie,2 wins.,22 Apr 2008,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMDE2N2FhZmEtNTkxZS00ZDk5LTk5NTAtNmE0YjEzMjM3NmJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"Spain, Italy","Crime, Drama, Romance","Juan Antonio Bardem, Luis Fernando de Igoa (original story)"
N/A,N/A,N/A,7.5,47,163 min,Hindi,N/A,N/A,N/A,tt0048395,"Roopa lives a wealthy lifestyle with her widowed dad, Captain Suresh, and brother, Shekhar. After she returns from abroad, she is told that she must now prepare to get married to her ...",Subodh Mukherji,Munimji,"Dev Anand, Nalini Jaywant, Ameeta, Pran",True,movie,1 win.,N/A,1955,N/A,India,"Musical, Romance",N/A
N/A,N/A,N/A,5.9,287,77 min,English,APPROVED,Allied Artists Pictures,27 Feb 1955,tt0048396,A police detective helps a singer heading to prison for the murder of a man she claims is still alive.,Edgar G. Ulmer,Murder Is My Beat,"Paul Langton, Barbara Payton, Robert Shayne, Selena Royle",True,movie,N/A,08 Jan 2013,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyNTUwMjYyNF5BMl5BanBnXkFtZTcwMjUwNzkyMQ@@._V1_SX300.jpg,USA,"Film-Noir, Mystery","Aubrey Wisberg (screenplay), Aubrey Wisberg (story), Martin Field (story)"
N/A,N/A,N/A,5.5,10,107 min,German,N/A,N/A,N/A,tt0048397,N/A,Erik Ode,Music in the Blood,"Viktor de Kowa, Nadia Gray, Waltraut Haas, Walter Gross",True,movie,N/A,N/A,1955,N/A,West Germany,"Biography, Music","Werner Eplinius, Janne Furch"
N/A,N/A,N/A,N/A,N/A,84 min,German,N/A,N/A,17 Feb 1955,tt0048398,N/A,Ernst Matray,"Musik, Musik und nur Musik","Walter Giller, Inge Egger, Eva Schreiber, Lonny Kellner",True,movie,N/A,N/A,1955,N/A,West Germany,"Comedy, Musical","Manfried Rössner (play), Kurt E. Walter"
N/A,N/A,N/A,N/A,N/A,21 min,German,N/A,N/A,N/A,tt0048399,N/A,Wolfgang Staudte,Mutter Courage und ihre Kinder,"Helene Weigel, Simone Signoret, Bernard Blier, Erwin Geschonneck",True,movie,N/A,N/A,1955,N/A,"East Germany, Sweden",Short,"Bertolt Brecht (play), Emil Burri (screenplay), Wolfgang Staudte (screenplay)"
N/A,N/A,N/A,6.2,19,86 min,Czech,N/A,N/A,20 Jan 1956,tt0048400,N/A,Miroslav Cikán,Muz v povetri,"Vlasta Burian, Milka Balek-Brodská, Z. Chalupník, Karel Effa",True,movie,N/A,N/A,1956,N/A,Czechoslovakia,Comedy,"Vladimír Kabelík (screenplay), Vladimír Kabelík (story), Jirí Karásek, Josef Mach"
N/A,N/A,N/A,6.8,"1,339",108 min,"English, Portuguese",APPROVED,Sony Pictures Entertainment,22 Sep 1955,tt0048401,"After submitting a story of her beautiful sister, a woman assumes her identity to maintain the attention of a playboy publisher.",Richard Quine,My Sister Eileen,"Janet Leigh, Jack Lemmon, Betty Garrett, Bob Fosse",True,movie,N/A,22 Feb 2005,1955,https://m.media-amazon.com/images/M/MV5BMTMxODUyODY0Ml5BMl5BanBnXkFtZTcwODc5NjcyMQ@@._V1_SX300.jpg,USA,"Comedy, Musical, Romance","Blake Edwards (screenplay), Richard Quine (screenplay), Joseph Fields (play), Jerome Chodorov (play), Ruth McKenney (stories)"
N/A,N/A,N/A,5.7,9,104 min,German,N/A,N/A,23 Dec 1955,tt0048402,"Helga, a stewardess, meet a passenger,Eriic, during a flight to Athens. They fall in love, but he is married. Later Helga is involved in a flight crash. One of the severely injured passengers is Eric's wife Maria.",Géza von Radványi,A Girl Without Boundaries,"Sonja Ziemann, Ivan Desny, Barbara Rütting, Claus Biederstaedt",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BYjBjZTI3MGItZjc4MC00MTFhLTlkODAtNzBjN2RiZWZjNjgyXkEyXkFqcGdeQXVyMzYyNjE5NDY@._V1_SX300.jpg,West Germany,"Drama, Romance","Jacob Geis, Joachim Wedekind, Géza von Radványi"
N/A,N/A,N/A,3.3,24,95 min,German,N/A,N/A,29 Sep 1955,tt0048403,"The modern priest Hell gives orphan Annerl a job and a home in his house. The pretty young girl is being stalked by landlord Finsterberg. When she keeps on turning him down, he spreads ...",Alfred Lehner,Das Mädchen vom Pfarrhof,"Waltraut Haas, Erich Auer, Franziska Kinz, Attila Hörbiger",True,movie,N/A,N/A,1955,http://ia.media-imdb.com/images/M/MV5BMjExMDkxNDUyN15BMl5BanBnXkFtZTgwNjMzNTAzMTE@._V1_SX300.jpg,"Austria, West Germany",Drama,"Ludwig Anzengruber (play), Kurt Eigl, Hans Schott-Schöbinger (novel)"
N/A,N/A,N/A,6.2,298,87 min,"German, English",N/A,N/A,11 Aug 1955,tt0048404,"The story is set in 1954. After their flight from East Prussia following WW II, the orphaned sisters Angela, Barbara (nicknamed Dick) and Brigitte (Dalli) have settled with their ...",Wolfgang Schleif,Die Mädels vom Immenhof,"Angelika Meissner, Heidi Brühl, Christiane König, Margarete Haagen",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BMTg0ODI0NjU2Ml5BMl5BanBnXkFtZTcwNzMyMDYxMQ@@._V1_SX300.jpg,West Germany,"Comedy, Drama, Family","Ursula Bruns (novel), Erich Ebermayer, Peer Baedecker, Wolfgang Schleif (adaptation), Hansi Keßler (adaptation)"
N/A,N/A,N/A,N/A,N/A,96 min,Swedish,N/A,N/A,06 Feb 1955,tt0048405,N/A,Arne Mattsson,Männen i mörker,"Elof Ahrle, Sigge Fürst, Sven Lindberg, Sven Magnusson",True,movie,N/A,N/A,1955,N/A,Sweden,Drama,"Owe Husáhr (novel), Owe Husáhr (screenplay), Rune Lindström"
N/A,N/A,N/A,5.5,10,85 min,Spanish,N/A,N/A,31 May 1958,tt0048406,N/A,Tito Davison,Música en la noche,"Miguel Aceves Mejía, Amalia Aguilar, Eduardo Alcaraz, Carmen Amaya",True,movie,N/A,N/A,1958,N/A,Mexico,"Musical, Comedy, Drama",Alfonso Patiño Gómez
N/A,N/A,N/A,N/A,N/A,N/A,Russian,N/A,N/A,N/A,tt0048407,N/A,Yelena Skachko,Na boykom meste,"Marina Kuznetsova, Mikhail Nazvanov, B. Terentyev, Olga Vikland",True,movie,N/A,N/A,1955,N/A,Soviet Union,N/A,Aleksandr Ostrovskiy (play)
N/A,N/A,N/A,N/A,N/A,N/A,Russian,N/A,N/A,N/A,tt0048408,N/A,Sergei Gerasimov,Nadezhda,N/A,True,movie,N/A,N/A,1955,N/A,Soviet Union,N/A,Sergei Gerasimov
N/A,N/A,N/A,4.4,5,92 min,French,N/A,N/A,14 Jun 1955,tt0048409,N/A,Hervé Bromberger,Nagana,"Barbara Laage, Renato Baldini, Gabrielle Dorziat, Gil Delamare",True,movie,N/A,N/A,1955,N/A,"Italy, France",Adventure,"Jacques Berland, Hervé Bromberger, Jacques Companéez, Louis Martin"
N/A,N/A,N/A,6.6,47,139 min,Hindi,N/A,N/A,N/A,tt0048410,Lovers from two warring snake-charming tribes face life-threatening challenges.,Nandlal Jaswantlal,Nagin,"Vyjayanthimala, Pradeep Kumar, Jeevan, Mubarak",True,movie,1 win.,N/A,1954,https://m.media-amazon.com/images/M/MV5BMDIzZDdiZjgtODBmNC00M2YzLWE1NTItNTkwMTY0NmFhNWRhXkEyXkFqcGdeQXVyMjU3MzYxODk@._V1_SX300.jpg,India,"Drama, Musical, Romance, Thriller","Bijon Bhattacharya (story), Hameed Butt (screenplay), Rajendra Krishan (dialogue), Rakhan (dialogue director)"
N/A,N/A,N/A,6.8,512,82 min,English,Approved,Universal,27 Dec 1955,tt0048411,"In Mexico, at the dawn of the automobile, modern bandit Santiago burglarizes train freight cars and falls in love with a poor farmer's wife.",Edgar G. Ulmer,The Naked Dawn,"Arthur Kennedy, Betta St. John, Eugene Iglesias, Roy Engel",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYTdhNmUyMDItNzFlZi00MDI4LTkxM2MtYTIxZTA4YTNmOGZjL2ltYWdlXkEyXkFqcGdeQXVyMjM0ODM0NDk@._V1_SX300.jpg,USA,"Action, Crime, Drama, Romance, Western",Julian Zimet
N/A,N/A,N/A,6.5,530,84 min,English,PASSED,United Artists,01 Aug 1955,tt0048412,A mobster (Quinn) springs a condemmed murderer (Grainger) because he got his sister (Bancroft) pregnant.,Maxwell Shane,The Naked Street,"Farley Granger, Anthony Quinn, Anne Bancroft, Peter Graves",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMzQzMTQ5Njc3NV5BMl5BanBnXkFtZTcwNjYwOTc2NA@@._V1_SX300.jpg,USA,"Crime, Drama, Film-Noir","Maxwell Shane (screenplay), Leo Katcher (screenplay), Leo Katcher (story)"
N/A,N/A,N/A,6.2,375,190 min,French,N/A,CLM,25 Mar 1955,tt0048413,"From 1769 to 1821, Napoléon Bonaparte's life, loves and exceptional destiny but as seen through the eyes of Talleyrand, the cynic and ironic politician, who once was the Emperor of France's Minister of Foreign Affairs.",Sacha Guitry,Napoleon,"Jean-Pierre Aumont, Jeanne Boitel, Pierre Brasseur, Gianna Maria Canale",True,movie,N/A,N/A,1955,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTM1NDk2N15BMl5BanBnXkFtZTcwNTc3MDMzMQ@@._V1._CR0,31,351,447_SY132_CR7,0,89,132_AL_.jpg_V1_SX300.jpg","Italy, France","Biography, Drama, War",Sacha Guitry
N/A,N/A,N/A,4.6,5,N/A,N/A,N/A,N/A,N/A,tt0048414,N/A,Wojciech Has,Nasz zespól,N/A,True,movie,N/A,N/A,1955,N/A,N/A,Documentary,N/A
N/A,N/A,N/A,N/A,N/A,N/A,Portuguese,N/A,N/A,N/A,tt0048415,N/A,N/A,A Nau Catrineta,Alves da Costa,True,movie,N/A,N/A,1955,N/A,Portugal,N/A,N/A
N/A,N/A,N/A,7.9,7,81 min,Russian,N/A,N/A,N/A,tt0048416,N/A,Viktor Ivchenko,Nazar Stodolya,"Nikolay Zimovets, Domian Kozchkovskiy, Taisiya Litvinenko, Ganna Bocenko",True,movie,N/A,N/A,1954,N/A,Soviet Union,Drama,"A. Samoilenko (adaptation), Taras Sevchenko (play)"
N/A,N/A,N/A,6.0,8,80 min,Czech,N/A,N/A,23 Dec 1955,tt0048417,N/A,Martin Fric,Leave It to Me,"Oldrich Nový, Theodor Pistek, Frantisek Kreuzmann, Vladimír Repa",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BNDgxMjFhMjctMzczNS00MDI5LWE0M2ItYzM5M2NiMjhlZTM5XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_SX300.jpg,Czechoslovakia,Comedy,"Milos Forman, Martin Fric"
N/A,N/A,N/A,6.0,32,82 min,Finnish,N/A,N/A,02 Sep 1955,tt0048418,N/A,William Markus,Neiti Talonmies,"Nelly Anita Lovén, Tauno Palo, Kirsti Ortola, Asta Backman",True,movie,N/A,N/A,1955,N/A,Finland,N/A,"Usko Kemppi, William Markus, Hilja Valtonen (novel)"
N/A,N/A,N/A,6.7,41,100 min,Russian,N/A,N/A,17 Oct 1955,tt0048419,N/A,Fridrikh Ermler,Neokonchennaya povest,"Elina Bystritskaya, Sergey Bondarchuk, Sofiya Giatsintova, Evgeniy Samoylov",True,movie,N/A,N/A,1955,http://ia.media-imdb.com/images/M/MV5BMjEyNzcyNDQxNF5BMl5BanBnXkFtZTgwOTYzMjkwMTE@._V1_SX300.jpg,Soviet Union,"Drama, Romance",Konstantin Isaev
N/A,N/A,N/A,5.8,68,76 min,English,APPROVED,N/A,01 Mar 1955,tt0048420,A Navy veteran purchases a government surplus vessel and becomes involved in the capture of waterfront racketeers.,William Castle,New Orleans Uncensored,"Arthur Franz, Beverly Garland, Helene Stanton, Michael Ansara",True,movie,N/A,N/A,1955,https://ia.media-imdb.com/images/M/MV5BZmQ0ZTdjZTItNmVkNy00Yzc3LTgyZWUtYTVjMmRhMWI4MmVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,USA,"Crime, Drama, Film-Noir","Orville H. Hampton (screenplay), Orville H. Hampton (story), Lewis Meltzer"
N/A,N/A,http://www.vcientertainment.com/Film-Categories?product_id=672,7.1,360,87 min,English,APPROVED,VCI Entertainment,12 Mar 1955,tt0048421,"A top syndicate crime boss and his corrupt politicians, make multi-million deals and order murders , until the vicious pattern finally catches up to him.",Russell Rouse,New York Confidential,"Broderick Crawford, Richard Conte, Marilyn Maxwell, Anne Bancroft",True,movie,N/A,29 Jun 2010,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMTIzODE5OV5BMl5BanBnXkFtZTcwODI3NTk5Mw@@._V1_SX300.jpg,USA,"Crime, Drama, Film-Noir","Jack Lait (suggested by the book), Lee Mortimer (suggested by the book), Clarence Greene (original screenplay), Russell Rouse (original screenplay)"
N/A,N/A,N/A,6.2,21,79 min,English,N/A,N/A,28 Aug 1955,tt0048422,N/A,Jean Yarbrough,Night Freight,"Forrest Tucker, Barbara Britton, Keith Larsen, Thomas Gomez",True,movie,N/A,N/A,1955,N/A,USA,"Drama, Thriller",Steve Fisher
N/A,N/A,N/A,6.2,203,86 min,English,N/A,Columbia Pictures,13 Jul 1955,tt0048423,"A group of escaped convicts take over a suburban home to evade the ongoing police manhunt, making the lives of the family living there a nightmare. The longer the men stay there, the more ...",Andrew L. Stone,The Night Holds Terror,"Jack Kelly, Hildy Parks, Vince Edwards, John Cassavetes",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BNGVmMmExMjUtOTNjYy00M2IxLThjODUtMTlkY2I1MWIzMzFjXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,USA,"Crime, Drama, Film-Noir",Andrew L. Stone
99,N/A,http://www.mgm.com/title_title.php?title_star=NIGHTHUN,8.0,"76,007",92 min,English,Not Rated,United Artists,24 Nov 1955,tt0048424,"A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid $10,000 he'd stolen in a robbery.",Charles Laughton,The Night of the Hunter,"Robert Mitchum, Shelley Winters, Lillian Gish, James Gleason",True,movie,2 wins.,15 May 2001,1955,https://m.media-amazon.com/images/M/MV5BYTNjN2M2MzYtZGEwMi00Mzc5LWEwYTMtODM1ZmRiZjFiNTU0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,USA,"Crime, Drama, Film-Noir, Thriller","James Agee (screenplay by), Davis Grubb (based on the novel by)"
N/A,N/A,N/A,7.3,219,6 min,English,N/A,N/A,14 Jan 1955,tt0048425,"A cartoon that satirizes hunting to the extreme. Donald Duck is inspired by his grandpappy to go hunting in the woods. Once there, all the hunters are greeted by hot dog vendors, ambulances...",Jack Hannah,No Hunting,"Jack Hannah, Clarence Nash, Milt Schaffer, Bill Thompson",True,movie,N/A,N/A,1955,https://images-na.ssl-images-amazon.com/images/M/MV5BMzMxYzZmZmYtNjk3Zi00OTRlLWE1Y2MtMmIzNTFhYmE5YTdlXkEyXkFqcGdeQXVyMDM0MzU2NA@@._V1_SX300.jpg,USA,"Family, Comedy, Animation","Dick Shaw (story), Bill Berg (story)"
N/A,N/A,N/A,6.4,203,70 min,English,Approved,Republic,27 Oct 1955,tt0048426,The police investigates five possible suspects in the murder of a greedy and scheming woman who wronged them.,Franklin Adreon,No Man's Woman,"Marie Windsor, John Archer, Patric Knowles, Nancy Gates",True,movie,N/A,27 Oct 2015,1955,https://m.media-amazon.com/images/M/MV5BYjM4ZDlmMmUtOGNhZS00YTUyLTk3MmUtMDQ2Zjk2NmJkMzVmXkEyXkFqcGdeQXVyMzk3ODkwODA@._V1_SX300.jpg,USA,"Crime, Film-Noir, Mystery, Romance","Don Martin (story), John K. Butler (screenplay)"
N/A,N/A,N/A,6.0,38,73 min,English,N/A,N/A,01 Nov 1955,tt0048427,"Reg is a scientist who invents a pill to cure smokers of their nicotine addiction. However, when he makes his discovery public, he encounters strong resistance from the tobacco industry.",Henry Cass,No Smoking,"Reg Dixon, Peter Martyn, Belinda Lee, Lionel Jeffries",True,movie,N/A,N/A,1955,N/A,UK,Comedy,"Kenneth R. Hayles (screenplay), G.H. Moresby-White (play), Rex Rienits (play), Phil Park (additional dialogue)"
N/A,N/A,N/A,7.6,177,100 min,Japanese,N/A,N/A,21 Jan 1960,tt0048429,"An old man, being rowed along a river, sees a field of daisies (or Wild Chrysanthemums, as they are described in the title, or starworts, as they are referred to in the subtitles), and ...",Keisuke Kinoshita,She Was Like a Wild Chrysanthemum,"Noriko Arita, Chishû Ryû, Haruko Sugimura, Takahiro Tamura",True,movie,2 wins.,N/A,1955,https://ia.media-imdb.com/images/M/MV5BZmExZDA4NDktOTRiOC00ODgxLWEwNjYtZTNkM2M0MzVkYWE4XkEyXkFqcGdeQXVyMjkyMDI4NTQ@._V1_SX300.jpg,Japan,"Drama, Romance","Sachio Ito (novel), Keisuke Kinoshita (script)"
N/A,N/A,N/A,5.6,7,91 min,Italian,N/A,N/A,07 Aug 1955,tt0048430,N/A,Giorgio Bianchi,Non c'è amore più grande,"Franco Interlenghi, Antonella Lualdi, Luciana Angiolillo, Arnoldo Foà",True,movie,N/A,N/A,1955,https://m.media-amazon.com/images/M/MV5BYzMwZTI4YTYtY2UyZC00ZmVlLTgxYmQtMjFjZGJhMTBjZjdhXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,Italy,Drama,"Luigi Angelo (story), Alessandro De Stefani (screenplay), Carlo Musso (screenplay), Luciana Peverelli (screenplay)"
N/A,N/A,N/A,N/A,N/A,83 min,N/A,N/A,N/A,16 Jul 1955,tt0048431,N/A,Vittorio Duse,Il nostro campione,"Corrado Bezzi, Aldo Bufi Landi, Luigi Coluzzi, Alessandro D'Ottavio",True,movie,N/A,N/A,1955,N/A,Italy,N/A,"Vittorio Duse (story), Vittoriano Petrilli"
55,N/A,N/A,6.8,"1,495",135 min,English,NOT RATED,United Artists,01 Jul 1955,tt0048432,"An ego-driven, aspiring physician, intolerant of the weaknesses of others, especially those closest to him, comes to grips with his own imperfections.",Stanley Kramer,Not as a Stranger,"Olivia de Havilland, Robert Mitchum, Frank Sinatra, Gloria Grahame",True,movie,Nominated for 1 Oscar. Another 2 wins & 1 nomination.,29 Mar 2011,1955,https://m.media-amazon.com/images/M/MV5BNTYyMTM0MjUtN2M5MC00ODE0LTljMmQtZmZjZDY2MmVjNzU5XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,USA,"Drama, Film-Noir, Romance","Edna Anhalt (written for the screen by), Edward Anhalt (written for the screen by), Morton Thompson (novel)"
N/A,N/A,N/A,6.4,36,90 min,English,N/A,N/A,21 Jun 1958,tt0048433,A rich young society girl falls in love with a car mechanic. Her family is appalled and stops her seeing him. The girl attempts to commit suicide and then decides to elope.,Mario Zampi,Now and Forever,"Janette Scott, Vernon Gray, Kay Walsh, Jack Warner",True,movie,N/A,N/A,1956,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NTMzNjI1OF5BMl5BanBnXkFtZTgwNTY2Nzk1MDE@._V1_SX300.jpg,UK,"Drama, Thriller","R.F. Delderfield (play), R.F. Delderfield (screenplay), Michael Pertwee (screenplay)"
N/A,N/A,N/A,8.6,"15,667",32 min,French,Not Rated,Argos Films,01 Jan 1956,tt0048434,The history of Nazi Germany's death camps of the Final Solution and the hellish world of dehumanization and death contained inside.,Alain Resnais,Night and Fog,"Michel Bouquet, Reinhard Heydrich, Heinrich Himmler, Adolf Hitler",True,movie,2 wins & 1 nomination.,24 Jun 2003,1956,https://m.media-amazon.com/images/M/MV5BODc4NjZmZjctOTI0Ny00NWM0LTk2NjktMTkzYjUyNjFlNDdhXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg,France,"Documentary, Short, History, War",Jean Cayrol (commentary)
N/A,N/A,N/A,6.8,48,70 min,Finnish,N/A,N/A,12 Aug 1955,tt0048435,N/A,Jack Witikka,The Doll Merchant,"Martti Katajisto, Hillevi Lagerstam, Heikki Savolainen, Leena Kaprio",True,movie,2 wins.,N/A,1955,N/A,Finland,"Drama, Fantasy","Walentin Chorell, Jack Witikka"
N/A,N/A,N/A,5.5,8,75 min,Spanish,N/A,N/A,23 Jan 1956,tt0048436,N/A,Julio Coll,Nunca es demasiado tarde,"Francisco Aliot, Margarita Andrey, Mario Beut, Isabel de Pomés",True,movie,N/A,N/A,1956,N/A,Spain,Drama,"Julio Coll (screenplay), Julio Coll (story)"
N/A,N/A,N/A,4.4,11,104 min,French,N/A,N/A,17 Apr 1957,tt0048437,N/A,Yves Allégret,Oasis,"Michèle Morgan, Cornell Borchers, Carl Raddatz, Grégoire Aslan",True,movie,N/A,N/A,1955,N/A,"France, West Germany",Adventure,"Ben Barzman, Georges Kessel, Joseph Kessel (novel), Joseph Kessel (screenplay), John Knittel (novel)"
N/A,N/A,N/A,7.0,7,99 min,German,N/A,N/A,04 Aug 1955,tt0048438,N/A,Gerhard Lamprecht,Oberwachtmeister Borck,"Gerhard Riedmann, Annemarie Düringer, Ingrid Andree, Ralph Lothar",True,movie,N/A,N/A,1955,N/A,West Germany,Drama,"Walter F. Fichelscher, Freiherr W. von Reitzenstein (novel)"
N/A,N/A,N/A,N/A,N/A,N/A,Japanese,N/A,N/A,07 Jun 1955,tt0048439,N/A,Ishirô Honda,Oen-san,"Yaeko Mizutani, Yôko Tsukasa, Hiroshi Koizumi, Masao Shimizu",True,movie,N/A,N/A,1955,N/A,Japan,N/A,"Minoru Nakano, Dai Nishijima"
